,0
4141,52.75
4142,52.74
4143,52.66
4144,52.66
4145,49.87
4146,51.96
4147,48.41
4148,47.7
4149,52.24
4150,52.51
4151,48.07
4152,48.67
4153,51.79
4154,49.78
4155,51.83
4156,52.34
4157,52.42
4158,52.63
4159,50.59
4160,49.84
4161,50.22
4162,51.58
4163,51.18
4164,51.35
4165,49.97
4166,51.43
4167,52.09
4168,52.25
4169,52.11
4170,52.61
4171,52.49
4172,52.63
4173,52.58
4174,52.61
4175,52.67
4176,52.65
4177,52.24
4178,52.23
4179,52.65
4180,52.75
4181,52.69
4182,52.74
4183,52.75
4184,52.73
4185,52.77
4186,52.76
4187,52.62
4188,52.76
4189,52.68
4190,52.75
4191,52.66
4192,52.5
4193,52.17
4194,52.26
4195,52.22
4196,52.64
4197,52.74
4198,52.77
4199,52.77
4200,52.78
4201,52.79
4202,52.76
4203,52.78
4204,52.81
4205,52.79
4206,52.77
4207,52.82
4208,52.82
4209,52.82
4210,52.83
4211,52.81
4212,52.81
4213,52.82
4214,52.83
4215,52.84
4216,52.83
4217,52.84
4218,52.84
4219,52.84
4220,52.84
4221,52.84
4222,52.84
4223,52.84
4224,52.84
4225,52.84
4226,52.84
4227,52.84
4228,52.84
4229,52.84
4230,52.84
4231,52.84
4232,52.84
4233,52.84
4234,52.84
4235,52.84
4236,52.84
4237,52.84
4238,52.84
4239,52.84
4240,52.84
4241,52.83
4242,52.84
4243,52.84
4244,52.84
4245,52.84
4246,52.84
4247,52.84
4248,52.84
4249,52.84
4250,52.84
4251,52.84
4252,52.84
4253,52.84
4254,52.83
4255,52.84
4256,52.84
4257,52.84
4258,52.84
4259,52.84
4260,52.84
4261,52.84
4262,52.83
4263,52.83
4264,52.83
4265,52.83
4266,52.83
4267,52.83
4268,52.83
4269,52.83
4270,52.83
4271,52.83
4272,52.83
4273,52.83
4274,52.83
4275,52.83
4276,52.84
4277,52.83
4278,52.84
4279,52.84
4280,52.84
4281,52.83
4282,52.84
4283,52.83
4284,52.84
4285,52.81
4286,52.83
4287,52.83
4288,52.82
4289,52.84
4290,52.83
4291,52.84
4292,52.82
4293,52.83
4294,52.84
4295,52.84
4296,52.84
4297,52.83
4298,52.84
4299,52.82
4300,52.82
4301,52.82
4302,52.82
4303,52.83
4304,52.82
4305,52.82
4306,52.83
4307,52.83
4308,52.83
4309,52.83
4310,52.83
4311,52.83
4312,52.84
4313,52.83
4314,52.83
4315,52.83
4316,52.84
4317,52.83
4318,52.83
4319,52.81
4320,52.79
4321,52.83
4322,52.83
4323,52.83
4324,52.83
4325,52.83
4326,52.83
4327,52.84
4328,52.84
4329,52.84
4330,52.82
4331,52.81
4332,52.82
4333,52.82
4334,52.82
4335,52.83
4336,52.84
4337,52.84
4338,52.84
4339,52.83
4340,52.83
4341,52.84
4342,52.83
4343,52.83
4344,52.84
4345,52.84
4346,52.83
4347,52.83
4348,52.82
4349,52.79
4350,52.79
4351,52.83
4352,52.79
4353,52.83
4354,52.83
4355,52.83
4356,52.83
4357,52.83
4358,52.83
4359,52.82
4360,52.83
4361,52.82
4362,52.83
4363,52.8
4364,52.81
4365,52.81
4366,52.82
4367,52.79
4368,52.8
4369,52.81
4370,52.81
4371,52.78
4372,52.78
4373,52.79
4374,52.8
4375,52.81
4376,52.7
4377,51.59
4378,52.79
4379,52.81
4380,52.64
4381,52.8
4382,52.66
4383,52.7
4384,52.79
4385,52.68
4386,52.78
4387,52.76
4388,52.78
4389,52.78
4390,52.77
4391,52.76
4392,52.76
4393,52.76
4394,52.79
4395,52.74
4396,52.69
4397,52.74
4398,52.7
4399,52.69
4400,52.75
4401,52.78
4402,52.72
4403,52.65
4404,52.68
4405,52.75
4406,52.77
4407,52.71
4408,52.69
4409,52.75
4410,52.73
4411,52.74
4412,52.73
4413,52.71
4414,52.69
4415,52.63
4416,52.57
4417,52.55
4418,52.51
4419,52.46
4420,52.18
4421,51.66
4422,51.3
4423,50.59
4424,50.87
4425,49.68
4426,48.8
4427,48.13
4428,47.87
4429,47.69
4430,46.68
4431,45.12
4432,44.97
4433,44.99
4434,45.0
4435,44.91
4436,45.03
4437,44.55
4438,44.99
4439,44.97
4440,43.84
4441,44.88
4442,44.75
4443,44.77
4444,44.61
4445,44.09
4446,43.62
4447,42.33
4448,41.15
4449,40.94
4450,40.81
4451,40.58
4452,40.65
4453,40.68
4454,40.99
4455,40.62
4456,40.51
4457,40.79
4458,40.58
4459,40.41
4460,40.39
4461,40.29
4462,40.19
4463,40.15
4464,39.31
4465,38.93
4466,37.99
4467,37.62
4468,37.39
4469,37.2
4470,36.41
4471,36.4
4472,36.58
4473,36.77
4474,36.66
4475,36.5
4476,35.98
4477,36.41
4478,36.98
4479,36.67
4480,36.8
4481,37.12
4482,37.27
4483,36.92
4484,36.84
4485,37.15
4486,36.01
4487,35.65
4488,35.2
4489,34.85
4490,34.71
4491,34.44
4492,34.14
4493,34.13
4494,34.05
4495,34.01
4496,33.88
4497,33.86
4498,33.2
4499,33.32
4500,33.13
4501,33.46
4502,33.54
4503,33.47
4504,33.53
4505,33.41
4506,33.3
4507,33.5
4508,33.41
4509,33.48
4510,34.06
4511,34.04
4512,33.94
4513,32.87
4514,32.68
4515,32.58
4516,32.4
4517,32.59
4518,32.29
4519,32.09
4520,32.04
4521,31.82
4522,31.71
4523,31.59
4524,31.58
4525,31.51
4526,31.56
4527,32.32
4528,32.33
4529,32.23
4530,32.13
4531,31.69
4532,31.11
4533,31.0
4534,30.58
4535,30.36
4536,31.02
4537,30.88
4538,31.46
4539,30.94
4540,30.45
4541,30.16
4542,29.54
4543,29.34
4544,29.17
4545,29.14
4546,29.08
4547,29.8
4548,29.52
4549,29.81
4550,29.95
4551,30.64
4552,30.85
4553,30.56
4554,29.52
4555,29.21
4556,27.91
4557,27.73
4558,27.61
4559,28.62
4560,29.3
4561,30.12
4562,30.44
4563,30.44
4564,30.49
4565,30.5
4566,30.59
4567,31.04
4568,30.97
4569,30.83
4570,30.06
4571,28.94
4572,27.8
4573,27.3
4574,26.2
4575,25.8
4576,25.74
4577,26.06
4578,26.28
4579,26.23
4580,25.81
4581,26.25
4582,27.86
4583,28.47
4584,30.04
4585,30.97
4586,30.83
4587,30.99
4588,30.54
4589,28.76
4590,26.58
4591,24.81
4592,24.75
4593,24.79
4594,25.21
4595,25.6
4596,26.18
4597,25.59
4598,24.55
4599,24.22
4600,25.9
4601,27.29
4602,29.08
4603,29.49
4604,29.49
4605,27.06
4606,25.35
4607,23.95
4608,23.73
4609,23.05
4610,22.8
4611,21.66
4612,21.42
4613,21.66
4614,22.28
4615,24.22
4616,23.91
4617,24.43
4618,25.76
4619,26.08
4620,27.34
4621,28.53
4622,29.12
4623,28.87
4624,27.12
4625,25.83
4626,24.06
4627,22.52
4628,21.79
4629,22.12
4630,21.46
4631,20.6
4632,21.31
4633,22.64
4634,24.16
4635,24.18
4636,24.56
4637,25.41
4638,25.18
4639,25.69
4640,24.06
4641,24.39
4642,23.74
4643,24.11
4644,24.55
4645,24.12
4646,25.06
4647,25.64
4648,24.48
4649,22.91
4650,22.61
4651,23.08
4652,24.22
4653,24.92
4654,24.16
4655,23.98
4656,24.68
4657,25.59
4658,25.64
4659,24.66
4660,26.25
4661,27.5
4662,27.44
4663,26.25
4664,24.72
4665,25.59
4666,26.92
4667,25.1
4668,24.48
4669,26.26
4670,27.71
4671,29.08
4672,30.05
4673,30.64
4674,30.71
4675,30.74
4676,30.77
4677,30.78
4678,30.81
4679,30.87
4680,30.87
4681,30.89
4682,30.87
4683,31.62
4684,33.46
4685,35.28
4686,36.42
4687,37.53
4688,38.34
4689,38.39
4690,38.42
4691,38.42
4692,38.46
4693,38.44
4694,38.45
4695,38.5
4696,38.57
4697,38.55
4698,40.31
4699,42.42
4700,43.93
4701,45.26
4702,45.81
4703,45.87
4704,45.97
4705,45.9
4706,45.96
4707,45.95
4708,45.97
4709,46.04
4710,45.98
4711,47.62
4712,48.98
4713,50.23
4714,51.2
4715,51.88
4716,52.39
4717,52.58
4718,52.68
4719,52.72
4720,52.66
4721,52.73
4722,52.66
4723,52.62
4724,52.71
4725,52.57
4726,52.35
4727,52.74
4728,52.7
4729,52.68
4730,52.78
4731,52.81
4732,52.82
4733,52.8
4734,52.81
4735,52.77
4736,52.76
4737,52.74
4738,52.77
4739,52.66
4740,52.76
4741,52.8
4742,52.8
4743,52.82
4744,52.83
4745,52.77
4746,52.68
4747,52.7
4748,52.8
4749,52.69
4750,52.79
4751,52.77
4752,52.73
4753,52.76
4754,52.78
4755,52.71
4756,52.68
4757,52.33
4758,52.61
4759,51.76
4760,52.09
4761,52.76
4762,52.72
4763,52.73
4764,52.72
4765,52.72
4766,52.5
4767,52.73
4768,52.65
4769,52.48
4770,52.31
4771,52.7
4772,52.76
4773,52.78
4774,52.76
4775,52.71
4776,52.72
4777,52.81
4778,52.82
4779,52.81
4780,52.78
4781,52.76
4782,52.79
4783,52.45
4784,52.34
4785,52.72
4786,52.55
4787,52.76
4788,52.32
4789,52.78
4790,52.64
4791,52.73
4792,52.75
4793,52.32
4794,52.64
4795,52.37
4796,52.5
4797,52.62
4798,52.65
4799,52.54
4800,52.36
4801,52.57
4802,52.65
4803,52.08
4804,51.7
4805,51.7
4806,52.04
4807,52.42
4808,52.72
4809,52.63
4810,52.61
4811,52.6
4812,52.71
4813,52.7
4814,52.72
4815,52.69
4816,52.67
4817,52.22
4818,52.33
4819,52.73
4820,52.75
4821,52.71
4822,52.72
4823,52.74
4824,52.67
4825,52.79
4826,52.8
4827,52.76
4828,52.71
4829,52.44
4830,52.16
4831,52.34
4832,52.26
4833,52.36
4834,52.34
4835,52.76
4836,52.81
4837,52.72
4838,52.8
4839,52.79
4840,52.77
4841,52.76
4842,52.67
4843,52.46
4844,52.43
4845,52.79
4846,52.77
4847,52.78
4848,52.81
4849,52.61
4850,52.7
4851,52.48
4852,52.77
4853,52.67
4854,52.6
4855,52.61
4856,52.73
4857,52.35
4858,52.69
4859,52.77
4860,52.27
4861,52.72
4862,52.67
4863,52.71
4864,52.68
4865,52.71
4866,52.58
4867,52.57
4868,52.42
4869,52.59
4870,52.64
4871,51.75
4872,52.51
4873,52.1
4874,52.02
4875,52.54
4876,52.51
4877,52.54
4878,52.42
4879,52.7
4880,52.46
4881,52.46
4882,52.03
4883,52.47
4884,52.23
4885,52.08
4886,52.1
4887,52.33
4888,52.57
4889,52.71
4890,52.7
4891,52.46
4892,52.67
4893,52.61
4894,52.67
4895,52.52
4896,52.47
4897,52.37
4898,52.72
4899,52.72
4900,52.74
4901,52.77
4902,52.79
4903,52.76
4904,52.76
4905,52.74
4906,52.71
4907,52.47
4908,52.48
4909,52.74
4910,52.52
4911,52.49
4912,52.69
4913,52.73
4914,52.74
4915,52.74
4916,52.73
4917,52.61
4918,52.54
4919,52.56
4920,52.5
4921,51.94
4922,52.15
4923,52.35
4924,52.34
4925,52.5
4926,52.53
4927,52.36
4928,52.47
4929,52.36
4930,52.18
4931,51.85
4932,51.57
4933,51.01
4934,50.07
4935,49.05
4936,48.39
4937,47.71
4938,47.01
4939,46.23
4940,45.05
4941,44.84
4942,44.84
4943,44.85
4944,44.31
4945,44.43
4946,44.56
4947,44.1
4948,44.79
4949,45.0
4950,46.08
4951,47.58
4952,48.53
4953,48.27
4954,47.47
4955,46.64
4956,45.88
4957,45.17
4958,44.49
4959,43.53
4960,42.48
4961,41.4
4962,40.68
4963,40.05
4964,39.52
4965,39.22
4966,39.05
4967,39.35
4968,39.24
4969,39.36
4970,40.13
4971,40.07
4972,40.1
4973,39.29
4974,39.44
4975,40.19
4976,40.46
4977,41.2
4978,41.79
4979,42.57
4980,42.42
4981,41.89
4982,40.76
4983,39.95
4984,38.86
4985,37.58
4986,36.54
4987,35.48
4988,35.31
4989,35.02
4990,35.02
4991,35.11
4992,35.15
4993,35.21
4994,35.64
4995,35.63
4996,35.97
4997,36.19
4998,35.32
4999,36.39
