,0
100651,0.34
100652,0.34
100653,0.34
100654,0.34
100655,0.34
100656,0.34
100657,0.35
100658,0.34
100659,0.34
100660,0.33
100661,0.34
100662,0.34
100663,0.35
100664,0.34
100665,0.33
100666,0.33
100667,0.34
100668,0.34
100669,0.32
100670,0.35
100671,0.33
100672,0.32
100673,0.33
100674,0.35
100675,0.35
100676,0.35
100677,0.33
100678,0.33
100679,0.36
100680,0.31
100681,0.34
100682,0.33
100683,0.34
100684,0.33
100685,0.35
100686,0.34
100687,0.35
100688,0.33
100689,0.35
100690,0.34
100691,0.34
100692,0.34
100693,0.34
100694,0.34
100695,0.35
100696,0.34
100697,0.33
100698,0.33
100699,0.34
100700,0.34
100701,0.32
100702,0.35
100703,0.36
100704,0.34
100705,0.35
100706,0.34
100707,0.33
100708,0.35
100709,0.32
100710,0.32
100711,0.34
100712,0.31
100713,0.31
100714,0.34
100715,0.34
100716,0.36
100717,0.32
100718,0.33
100719,0.33
100720,0.35
100721,0.32
100722,0.31
100723,0.33
100724,0.33
100725,0.32
100726,0.32
100727,0.31
100728,0.32
100729,0.34
100730,0.32
100731,0.32
100732,0.33
100733,0.3
100734,0.31
100735,0.34
100736,0.3
100737,0.31
100738,0.33
100739,0.32
100740,0.3
100741,0.25
100742,0.34
100743,0.32
100744,0.3
100745,0.29
100746,0.31
100747,0.35
100748,0.38
100749,0.39
100750,0.37
100751,0.35
100752,0.32
100753,0.39
100754,0.33
100755,0.32
100756,0.36
100757,0.3
100758,0.33
100759,0.35
100760,0.33
100761,0.33
100762,0.37
100763,0.34
100764,0.28
100765,0.39
100766,0.34
100767,0.35
100768,0.33
100769,0.34
100770,0.35
100771,0.35
100772,0.37
100773,0.32
100774,0.36
100775,0.34
100776,0.36
100777,0.33
100778,0.34
100779,0.35
100780,0.35
100781,0.34
100782,0.34
100783,0.33
100784,0.3
100785,0.32
100786,0.38
100787,0.35
100788,0.34
100789,0.36
100790,0.35
100791,0.33
100792,0.38
100793,0.33
100794,0.32
100795,0.32
100796,0.32
100797,0.34
100798,0.31
100799,0.33
100800,0.36
100801,0.28
100802,0.29
100803,0.38
100804,0.33
100805,0.39
100806,0.33
100807,0.33
100808,0.32
100809,0.3
100810,0.31
100811,0.31
100812,0.3
100813,0.37
100814,0.3
100815,0.35
100816,0.28
100817,0.31
100818,0.32
100819,0.35
100820,0.31
100821,0.33
100822,0.33
100823,0.28
100824,0.42
100825,0.35
100826,0.36
100827,0.32
100828,0.31
100829,0.33
100830,0.34
100831,0.32
100832,0.32
100833,0.3
100834,0.34
100835,0.33
100836,0.34
100837,0.27
100838,0.29
100839,0.3
100840,0.32
100841,0.29
100842,0.36
100843,0.38
100844,0.31
100845,0.29
100846,0.33
100847,0.34
100848,0.29
100849,0.27
100850,0.33
100851,0.4
100852,0.37
100853,0.33
100854,0.35
100855,0.33
100856,0.37
100857,0.35
100858,0.31
100859,0.35
100860,0.35
100861,0.39
100862,0.37
100863,0.3
100864,0.34
100865,0.35
100866,0.32
100867,0.33
100868,0.32
100869,0.28
100870,0.34
100871,0.33
100872,0.33
100873,0.31
100874,0.32
100875,0.34
100876,0.31
100877,0.3
100878,0.33
100879,0.36
100880,0.32
100881,0.34
100882,0.33
100883,0.34
100884,0.34
100885,0.32
100886,0.35
100887,0.33
100888,0.33
100889,0.34
100890,0.35
100891,0.34
100892,0.34
100893,0.33
100894,0.34
100895,0.34
100896,0.33
100897,0.33
100898,0.32
100899,0.34
100900,0.34
100901,0.34
100902,0.34
100903,0.32
100904,0.33
100905,0.34
100906,0.35
100907,0.33
100908,0.34
100909,0.35
100910,0.34
100911,0.33
100912,0.36
100913,0.35
100914,0.3
100915,0.34
100916,0.29
100917,0.33
100918,0.36
100919,0.28
100920,0.31
100921,0.31
100922,0.27
100923,0.37
100924,0.23
100925,0.28
100926,0.29
100927,0.27
100928,0.27
100929,0.32
100930,0.27
100931,0.32
100932,0.39
100933,0.34
100934,0.34
100935,0.36
100936,0.48
100937,0.36
100938,0.33
100939,0.81
100940,1.2
100941,1.22
100942,1.05
100943,0.57
100944,0.99
100945,0.36
100946,1.08
100947,1.04
100948,1.94
100949,0.78
100950,0.55
100951,1.66
100952,0.47
100953,0.3
100954,0.39
100955,0.33
100956,0.6
100957,1.05
100958,1.58
100959,5.68
100960,12.15
100961,14.93
100962,15.3
100963,18.63
100964,12.74
100965,9.99
100966,7.85
100967,8.79
100968,13.12
100969,12.75
100970,16.16
100971,15.55
100972,10.67
100973,12.4
100974,18.82
100975,20.22
100976,15.41
100977,13.92
100978,8.44
100979,8.48
100980,4.78
100981,9.65
100982,12.59
100983,12.25
100984,11.56
100985,11.06
100986,9.42
100987,8.6
100988,13.46
100989,14.2
100990,15.35
100991,15.42
100992,20.81
100993,25.38
100994,30.34
100995,30.76
100996,37.75
100997,38.39
100998,41.04
100999,45.9
101000,45.97
101001,50.32
101002,52.84
101003,52.84
101004,52.84
101005,52.84
101006,52.84
101007,52.84
101008,52.84
101009,52.84
101010,52.84
101011,52.84
101012,52.84
101013,52.84
101014,52.84
101015,52.84
101016,52.84
101017,52.84
101018,52.84
101019,52.84
101020,52.84
101021,52.84
101022,52.84
101023,52.84
101024,52.84
101025,52.84
101026,52.84
101027,52.84
101028,52.84
101029,52.82
101030,52.83
101031,52.84
101032,52.84
101033,52.84
101034,52.82
101035,52.66
101036,45.13
101037,41.15
101038,37.61
101039,32.97
101040,28.82
101041,22.96
101042,22.97
101043,22.89
101044,21.71
101045,16.72
101046,14.64
101047,11.03
101048,7.95
101049,7.94
101050,7.96
101051,7.93
101052,6.85
101053,3.97
101054,1.37
101055,1.31
101056,1.31
101057,1.3
101058,1.07
101059,0.59
101060,0.31
101061,0.36
101062,0.24
101063,0.29
101064,0.32
101065,0.29
101066,0.32
101067,0.36
101068,0.3
101069,0.32
101070,0.33
101071,0.34
101072,0.35
101073,0.35
101074,0.35
101075,0.32
101076,0.31
101077,0.35
101078,0.34
101079,0.33
101080,0.33
101081,0.31
101082,0.36
101083,0.3
101084,0.33
101085,0.31
101086,0.3
101087,0.31
101088,0.34
101089,0.32
101090,0.34
101091,0.33
101092,0.37
101093,0.34
101094,0.34
101095,0.33
101096,0.33
101097,0.38
101098,0.38
101099,0.37
101100,0.33
101101,0.36
101102,0.39
101103,0.35
101104,0.33
101105,0.32
101106,0.32
101107,0.33
101108,0.28
101109,0.36
101110,0.34
101111,0.29
101112,0.31
101113,0.39
101114,0.25
101115,0.33
101116,0.37
101117,0.37
101118,0.32
101119,0.39
101120,0.36
101121,0.31
101122,0.32
101123,0.41
101124,0.34
101125,0.33
101126,0.3
101127,0.32
101128,0.34
101129,0.34
101130,0.33
101131,0.34
101132,0.33
101133,0.32
101134,0.32
101135,0.32
101136,0.33
101137,0.36
101138,0.32
101139,0.31
101140,0.31
101141,0.34
101142,0.31
101143,0.32
101144,0.39
101145,0.34
101146,0.34
101147,0.33
101148,0.37
101149,0.36
101150,0.3
101151,0.36
101152,0.33
101153,0.32
101154,0.31
101155,0.32
101156,0.31
101157,0.32
101158,0.35
101159,0.27
101160,0.32
101161,0.3
101162,0.34
101163,0.27
101164,0.28
101165,0.29
101166,0.37
101167,0.24
101168,0.25
101169,0.26
101170,0.28
101171,0.27
101172,0.39
101173,0.39
101174,0.62
101175,1.0
101176,1.61
101177,4.42
101178,5.63
101179,10.23
101180,10.47
101181,10.78
101182,15.61
101183,13.06
101184,13.83
101185,15.33
101186,12.7
101187,12.51
101188,15.51
101189,16.03
101190,19.16
101191,12.32
101192,7.91
101193,7.96
101194,7.97
101195,7.97
101196,7.96
101197,7.57
101198,5.17
101199,1.99
101200,1.31
101201,1.31
101202,1.31
101203,1.2
101204,0.7
101205,0.41
101206,0.31
101207,0.35
101208,0.32
101209,0.32
101210,0.32
101211,0.35
101212,0.36
101213,0.35
101214,0.33
101215,0.34
101216,0.34
101217,0.34
101218,0.34
101219,0.34
101220,0.34
101221,0.34
101222,0.34
101223,0.34
101224,0.34
101225,0.34
101226,0.34
101227,0.34
101228,0.34
101229,0.34
101230,0.34
101231,0.34
101232,0.34
101233,0.34
101234,0.34
101235,0.34
101236,0.34
101237,0.34
101238,0.34
101239,0.34
101240,0.34
101241,0.32
101242,0.35
101243,0.34
101244,0.34
101245,0.34
101246,0.32
101247,0.34
101248,0.33
101249,0.34
101250,0.33
101251,0.32
101252,0.34
101253,0.34
101254,0.34
101255,0.32
101256,0.33
101257,0.34
101258,0.34
101259,0.34
101260,0.32
101261,0.34
101262,0.35
101263,0.34
101264,0.34
101265,0.35
101266,0.34
101267,0.34
101268,0.33
101269,0.34
101270,0.34
101271,0.34
101272,0.34
101273,0.34
101274,0.34
101275,0.33
101276,0.34
101277,0.32
101278,0.35
101279,0.34
101280,0.33
101281,0.34
101282,0.33
101283,0.34
101284,0.34
101285,0.33
101286,0.34
101287,0.34
101288,0.33
101289,0.33
101290,0.33
101291,0.35
101292,0.34
101293,0.34
101294,0.34
101295,0.35
101296,0.35
101297,0.34
101298,0.34
101299,0.34
101300,0.35
101301,0.35
101302,0.34
101303,0.34
101304,0.34
101305,0.34
101306,0.34
101307,0.32
101308,0.34
101309,0.34
101310,0.34
101311,0.33
101312,0.33
101313,0.34
101314,0.33
101315,0.33
101316,0.34
101317,0.33
101318,0.33
101319,0.34
101320,0.34
101321,0.32
101322,0.34
101323,0.33
101324,0.34
101325,0.34
101326,0.33
101327,0.34
101328,0.34
101329,0.32
101330,0.34
101331,0.34
101332,0.33
101333,0.34
101334,0.35
101335,0.35
101336,0.35
101337,0.34
101338,0.34
101339,0.34
101340,0.33
101341,0.33
101342,0.34
101343,0.33
101344,0.33
101345,0.34
101346,0.34
101347,0.34
101348,0.34
101349,0.34
101350,0.34
101351,0.34
101352,0.34
101353,0.35
101354,0.34
101355,0.34
101356,0.34
101357,0.33
101358,0.34
101359,0.34
101360,0.34
101361,0.34
101362,0.32
101363,0.34
101364,0.34
101365,0.34
101366,0.34
101367,0.34
101368,0.34
101369,0.34
101370,0.34
101371,0.34
101372,0.34
101373,0.34
101374,0.34
101375,0.33
101376,0.33
101377,0.33
101378,0.34
101379,0.34
101380,0.34
101381,0.33
101382,0.34
101383,0.34
101384,0.33
101385,0.33
101386,0.33
101387,0.34
101388,0.33
101389,0.34
101390,0.34
101391,0.34
101392,0.33
101393,0.34
101394,0.34
101395,0.34
101396,0.33
101397,0.34
101398,0.34
101399,0.34
101400,0.34
101401,0.34
101402,0.34
101403,0.34
101404,0.34
101405,0.34
101406,0.33
101407,0.34
101408,0.34
101409,0.34
101410,0.33
101411,0.34
101412,0.34
101413,0.33
101414,0.33
101415,0.34
101416,0.34
101417,0.33
101418,0.33
101419,0.34
101420,0.34
101421,0.35
101422,0.35
101423,0.34
101424,0.34
101425,0.31
101426,0.31
101427,0.3
101428,0.31
101429,0.37
101430,0.28
101431,0.3
101432,0.35
101433,0.26
101434,0.32
101435,0.28
101436,0.29
101437,0.36
101438,0.32
101439,0.33
101440,0.24
101441,0.31
101442,0.35
101443,0.27
101444,0.27
101445,0.28
101446,0.29
101447,0.33
101448,0.25
101449,0.27
101450,0.28
101451,0.35
101452,0.29
101453,0.29
101454,0.38
101455,0.27
101456,0.39
101457,0.25
101458,0.38
101459,0.27
101460,0.32
101461,0.25
101462,0.3
101463,0.35
101464,0.27
101465,0.35
101466,0.34
101467,0.34
101468,0.26
101469,0.29
101470,0.31
101471,0.27
101472,0.29
101473,0.38
101474,0.34
101475,0.37
101476,0.32
101477,0.39
101478,0.38
101479,0.27
101480,0.32
101481,0.33
101482,0.34
101483,0.35
101484,0.36
101485,0.31
101486,0.29
101487,0.26
101488,0.34
101489,0.25
101490,0.29
101491,0.26
101492,0.3
101493,0.36
101494,0.37
101495,0.31
101496,0.33
101497,0.34
101498,0.32
101499,0.29
101500,0.3
101501,0.29
101502,0.32
101503,0.36
101504,0.37
101505,0.34
101506,0.34
101507,0.32
101508,0.26
101509,0.26
101510,0.32
101511,0.3
101512,0.33
101513,0.29
101514,0.33
101515,0.44
101516,0.36
101517,0.36
101518,0.36
101519,0.28
101520,0.37
101521,0.38
101522,0.33
101523,0.38
101524,0.36
101525,0.39
101526,0.35
101527,0.31
101528,0.37
101529,0.95
101530,1.07
101531,0.82
101532,0.37
101533,1.12
101534,1.78
101535,1.88
101536,1.62
101537,1.33
101538,1.46
101539,1.32
101540,1.25
101541,0.51
101542,0.37
101543,0.36
101544,0.38
101545,0.39
101546,0.46
101547,0.39
101548,0.44
101549,1.03
101550,0.59
101551,0.61
101552,0.47
101553,0.52
101554,0.4
101555,0.39
101556,0.98
101557,0.64
101558,1.71
101559,2.68
101560,2.68
101561,1.69
101562,3.94
101563,6.92
101564,8.81
101565,9.24
101566,8.07
101567,5.59
101568,6.35
101569,6.48
101570,6.57
101571,6.48
101572,8.77
101573,3.44
101574,1.7
101575,5.25
101576,6.6
101577,3.28
101578,2.6
101579,2.39
101580,0.62
101581,0.43
101582,3.99
101583,1.38
101584,1.11
101585,0.82
101586,0.42
101587,0.34
101588,0.35
101589,0.44
101590,0.33
101591,0.37
101592,0.35
101593,0.3
101594,0.32
101595,0.32
101596,0.39
101597,0.34
101598,0.35
101599,0.34
101600,0.37
101601,0.36
101602,0.34
101603,0.34
101604,0.35
101605,0.34
101606,0.34
101607,0.32
101608,0.33
101609,0.34
101610,0.34
101611,0.34
101612,0.34
101613,0.34
101614,0.34
101615,0.34
101616,0.33
101617,0.34
101618,0.33
101619,0.34
101620,0.34
101621,0.32
101622,0.34
101623,0.34
101624,0.35
101625,0.32
101626,0.33
101627,0.34
101628,0.34
101629,0.34
101630,0.34
101631,0.34
101632,0.34
101633,0.34
101634,0.34
101635,0.34
101636,0.34
101637,0.34
101638,0.36
101639,0.32
101640,0.31
101641,0.29
101642,0.33
101643,0.31
101644,0.32
101645,0.32
101646,0.3
101647,0.31
101648,0.32
101649,0.29
101650,0.34
101651,0.31
101652,0.39
101653,0.29
101654,0.33
101655,0.28
101656,0.3
101657,0.31
101658,0.3
101659,0.3
101660,0.39
101661,0.37
101662,0.35
101663,0.32
101664,0.38
101665,0.36
101666,0.28
101667,0.33
101668,0.3
101669,0.32
101670,0.28
101671,0.34
101672,0.34
101673,0.35
101674,0.35
101675,0.34
101676,0.34
101677,0.32
101678,0.29
101679,0.41
101680,0.24
101681,0.32
101682,0.26
101683,0.44
101684,0.35
101685,0.38
101686,0.4
101687,0.69
101688,1.04
101689,0.91
101690,1.33
101691,0.33
101692,0.84
101693,4.2
101694,2.67
101695,2.26
101696,1.64
101697,0.81
101698,0.62
101699,0.91
101700,0.58
101701,1.25
101702,0.52
101703,1.34
101704,0.92
101705,0.51
101706,0.57
101707,1.4
101708,1.97
101709,0.94
101710,2.17
101711,5.68
101712,5.06
101713,3.94
101714,2.15
101715,1.87
101716,0.77
101717,0.49
101718,0.44
101719,0.41
101720,0.56
101721,0.61
101722,1.32
101723,0.53
101724,1.77
101725,2.73
101726,3.25
101727,1.67
101728,0.59
101729,0.47
101730,0.46
101731,0.48
101732,0.4
101733,0.31
101734,0.33
101735,0.31
101736,0.39
101737,0.32
101738,0.42
101739,0.29
101740,0.44
101741,0.36
101742,0.37
101743,0.36
101744,0.34
101745,0.38
101746,0.3
101747,0.57
101748,1.89
101749,0.62
101750,2.21
101751,2.76
101752,3.51
101753,3.3
101754,7.6
101755,5.5
101756,6.51
101757,11.5
101758,10.9
101759,5.86
101760,6.35
101761,11.01
101762,8.42
101763,7.14
101764,5.76
101765,9.19
101766,8.7
101767,7.68
101768,11.4
101769,8.7
101770,5.63
101771,2.48
101772,4.51
101773,6.75
101774,9.37
101775,6.76
101776,8.04
101777,5.72
101778,5.14
101779,6.36
101780,3.57
101781,4.08
101782,4.08
101783,4.44
101784,4.25
101785,1.96
101786,0.45
101787,0.34
101788,0.29
101789,0.28
101790,0.29
101791,0.39
101792,0.24
101793,0.35
101794,0.25
101795,0.29
101796,0.32
101797,0.43
101798,0.36
101799,0.52
101800,0.53
101801,0.4
101802,0.31
101803,0.29
101804,0.4
101805,0.41
101806,0.32
101807,0.27
101808,0.33
101809,0.26
101810,0.31
101811,0.31
101812,0.27
101813,0.29
101814,0.25
101815,0.29
101816,0.25
101817,0.26
101818,0.35
101819,0.24
101820,0.38
101821,0.26
101822,0.37
101823,0.26
101824,0.26
101825,0.29
101826,0.34
101827,0.37
101828,0.29
101829,0.33
101830,0.28
101831,0.27
101832,0.31
101833,0.37
101834,0.34
101835,0.3
101836,0.3
101837,0.36
101838,0.36
101839,0.32
101840,0.32
101841,0.34
101842,0.35
101843,0.37
101844,0.35
101845,0.37
101846,0.34
101847,0.35
101848,0.31
101849,0.34
101850,0.3
101851,0.32
101852,0.32
101853,0.31
101854,0.31
101855,0.32
101856,0.3
101857,0.39
101858,0.3
101859,0.25
101860,0.35
101861,0.25
101862,0.33
101863,0.32
101864,0.35
101865,0.34
101866,0.31
101867,0.29
101868,0.28
101869,0.31
101870,0.29
101871,0.26
101872,0.38
101873,0.25
101874,0.39
101875,0.35
101876,0.79
101877,1.4
101878,1.1
101879,1.1
101880,2.74
101881,5.36
101882,3.76
101883,4.71
101884,6.21
101885,4.0
101886,2.98
101887,1.57
101888,2.03
101889,4.5
101890,7.03
101891,7.18
101892,7.22
101893,8.06
101894,9.27
101895,9.58
101896,8.83
101897,5.99
101898,4.57
101899,6.47
101900,4.47
101901,8.11
101902,6.92
101903,4.95
101904,3.33
101905,4.96
101906,4.56
101907,3.85
101908,5.03
101909,3.96
101910,2.79
101911,4.18
101912,2.81
101913,8.79
101914,8.81
101915,7.92
101916,6.88
101917,11.95
101918,12.73
101919,7.5
101920,7.49
101921,6.1
101922,11.2
101923,6.25
101924,4.49
101925,2.44
101926,2.28
101927,0.55
101928,0.6
101929,0.96
101930,2.1
101931,4.54
101932,8.52
101933,4.56
101934,5.35
101935,6.56
101936,4.34
101937,3.34
101938,5.05
101939,1.98
101940,3.42
101941,3.55
101942,5.01
101943,3.18
101944,1.72
101945,0.77
101946,0.63
101947,0.67
101948,1.88
101949,1.17
101950,0.57
101951,2.12
101952,1.85
101953,3.08
101954,3.11
101955,3.56
101956,2.91
101957,1.29
101958,4.1
101959,2.38
101960,3.41
101961,1.96
101962,2.02
101963,4.36
101964,3.96
101965,7.29
101966,9.51
101967,4.36
101968,5.33
101969,6.02
101970,3.22
101971,2.56
101972,1.61
101973,1.09
101974,0.67
101975,0.72
101976,0.42
101977,0.45
101978,0.48
101979,0.49
101980,0.37
101981,0.36
101982,1.83
101983,0.37
101984,0.36
101985,0.41
101986,0.41
101987,0.32
101988,1.29
101989,1.83
101990,1.08
101991,2.42
101992,1.4
101993,1.32
101994,1.41
101995,1.64
101996,0.52
101997,0.31
101998,0.61
101999,1.88
102000,1.68
102001,2.32
102002,1.21
102003,2.14
102004,1.29
102005,0.85
102006,0.46
102007,0.38
102008,0.44
102009,0.29
102010,0.34
102011,0.31
102012,0.4
102013,0.36
102014,0.31
102015,0.34
102016,0.34
102017,0.35
102018,0.57
102019,1.24
102020,0.31
102021,0.32
102022,0.25
102023,0.3
102024,0.29
102025,0.32
102026,0.33
102027,0.27
102028,0.27
102029,0.4
102030,0.29
102031,0.32
102032,0.35
102033,0.29
102034,1.06
102035,0.95
102036,1.03
102037,0.97
102038,1.82
102039,1.68
102040,1.69
102041,1.02
102042,0.87
102043,1.3
102044,1.11
102045,0.49
102046,0.76
102047,2.56
102048,2.44
102049,0.85
102050,0.73
102051,0.35
102052,0.36
102053,0.49
102054,1.93
102055,0.85
102056,0.64
102057,1.03
102058,0.4
102059,0.32
102060,0.25
102061,0.3
102062,0.25
102063,0.24
102064,0.26
102065,0.29
102066,0.33
102067,0.27
102068,0.35
102069,0.32
102070,0.31
102071,0.32
102072,0.37
102073,0.38
102074,0.34
102075,0.38
102076,0.39
102077,0.35
102078,0.32
102079,0.35
102080,0.33
102081,0.3
102082,0.31
102083,0.32
102084,0.32
102085,0.36
102086,0.34
102087,0.3
102088,0.32
102089,0.33
102090,0.32
102091,0.34
102092,0.33
102093,0.31
102094,0.31
102095,0.39
102096,0.33
102097,0.33
102098,0.3
102099,0.34
102100,0.36
102101,0.34
102102,0.34
102103,0.34
102104,0.33
102105,0.33
102106,0.34
102107,0.34
102108,0.35
102109,0.35
102110,0.33
102111,0.35
102112,0.33
102113,0.34
102114,0.34
102115,0.34
102116,0.34
102117,0.33
102118,0.35
102119,0.34
102120,0.32
102121,0.34
102122,0.34
102123,0.36
102124,0.33
102125,0.35
102126,0.32
102127,0.35
102128,0.32
102129,0.34
102130,0.34
102131,0.34
102132,0.34
102133,0.34
102134,0.34
102135,0.34
102136,0.34
102137,0.34
102138,0.34
102139,0.34
102140,0.34
102141,0.34
102142,0.34
102143,0.34
102144,0.34
102145,0.34
102146,0.34
102147,0.34
102148,0.34
102149,0.34
102150,0.34
102151,0.33
102152,0.33
102153,0.34
102154,0.34
102155,0.34
102156,0.34
102157,0.33
102158,0.34
102159,0.34
102160,0.34
102161,0.35
102162,0.36
102163,0.34
102164,0.32
102165,0.35
102166,0.34
102167,0.31
102168,0.33
102169,0.32
102170,0.33
102171,0.34
102172,0.33
102173,0.37
102174,0.33
102175,0.31
102176,0.32
102177,0.33
102178,0.33
102179,0.32
102180,0.31
102181,0.32
102182,0.32
102183,0.32
102184,0.31
102185,0.3
102186,0.32
102187,0.33
102188,0.32
102189,0.3
102190,0.34
102191,0.3
102192,0.35
102193,0.35
102194,0.32
102195,0.39
102196,0.3
102197,0.35
102198,0.37
102199,0.34
102200,0.31
102201,0.36
102202,0.33
102203,0.32
102204,0.33
102205,0.34
102206,0.33
102207,0.33
102208,0.35
102209,0.33
102210,0.33
102211,0.33
102212,0.33
102213,0.34
102214,0.34
102215,0.34
102216,0.34
102217,0.34
102218,0.34
102219,0.34
102220,0.34
102221,0.34
102222,0.34
102223,0.34
102224,0.34
102225,0.34
102226,0.34
102227,0.34
102228,0.34
102229,0.34
102230,0.34
102231,0.34
102232,0.34
102233,0.34
102234,0.34
102235,0.34
102236,0.34
102237,0.34
102238,0.34
102239,0.34
102240,0.34
102241,0.34
102242,0.34
102243,0.34
102244,0.34
102245,0.34
102246,0.34
102247,0.34
102248,0.34
102249,0.34
102250,0.34
102251,0.34
102252,0.34
102253,0.33
102254,0.34
102255,0.34
102256,0.34
102257,0.34
102258,0.34
102259,0.34
102260,0.34
102261,0.34
102262,0.34
102263,0.34
102264,0.34
102265,0.34
102266,0.34
102267,0.34
102268,0.34
102269,0.34
102270,0.34
102271,0.34
102272,0.34
102273,0.34
102274,0.34
102275,0.34
102276,0.34
102277,0.34
102278,0.34
102279,0.34
102280,0.34
102281,0.34
102282,0.34
102283,0.34
102284,0.34
102285,0.34
102286,0.34
102287,0.34
102288,0.34
102289,0.34
102290,0.34
102291,0.34
102292,0.34
102293,0.32
102294,0.33
102295,0.34
102296,0.34
102297,0.36
102298,0.35
102299,0.33
102300,0.34
102301,0.35
102302,0.34
102303,0.33
102304,0.34
102305,0.33
102306,0.34
102307,0.34
102308,0.33
102309,0.34
102310,0.33
102311,0.34
102312,0.34
102313,0.34
102314,0.34
102315,0.34
102316,0.34
102317,0.34
102318,0.34
102319,0.34
102320,0.34
102321,0.34
102322,0.34
102323,0.34
102324,0.34
102325,0.34
102326,0.34
102327,0.34
102328,0.34
102329,0.34
102330,0.34
102331,0.34
102332,0.34
102333,0.34
102334,0.34
102335,0.34
102336,0.34
102337,0.34
102338,0.34
102339,0.34
102340,0.34
102341,0.34
102342,0.34
102343,0.33
102344,0.35
102345,0.34
102346,0.34
102347,0.34
102348,0.31
102349,0.31
102350,0.33
102351,0.33
102352,0.33
102353,0.3
102354,0.35
102355,0.36
102356,0.32
102357,0.35
102358,0.32
102359,0.31
102360,0.31
102361,0.32
102362,0.31
102363,0.33
102364,0.31
102365,0.29
102366,0.33
102367,0.32
102368,0.35
102369,0.31
102370,0.31
102371,0.34
102372,0.32
102373,0.32
102374,0.28
102375,0.32
102376,0.36
102377,0.33
102378,0.3
102379,0.3
102380,0.35
102381,0.29
102382,0.27
102383,0.26
102384,0.25
102385,0.28
102386,0.31
102387,0.39
102388,0.34
102389,0.29
102390,0.34
102391,0.53
102392,0.78
102393,0.48
102394,1.94
102395,1.69
102396,0.71
102397,1.55
102398,2.83
102399,2.08
102400,1.62
102401,2.23
102402,4.9
102403,2.0
102404,3.51
102405,2.11
102406,3.97
102407,4.43
102408,4.54
102409,2.23
102410,4.87
102411,8.28
102412,4.42
102413,3.29
102414,4.62
102415,2.96
102416,8.53
102417,7.51
102418,10.21
102419,17.31
102420,10.66
102421,8.37
102422,12.23
102423,10.9
102424,14.58
102425,15.36
102426,10.78
102427,14.79
102428,11.72
102429,12.18
102430,13.34
102431,20.9
102432,13.33
102433,12.98
102434,13.97
102435,14.25
102436,18.21
102437,14.31
102438,15.5
102439,10.95
102440,11.15
102441,12.1
102442,8.79
102443,8.69
102444,9.12
102445,8.64
102446,6.05
102447,8.15
102448,8.92
102449,6.95
102450,6.78
102451,5.54
102452,5.66
102453,5.95
102454,6.24
102455,5.14
102456,7.58
102457,5.39
102458,8.19
102459,8.74
102460,5.39
102461,7.53
102462,14.76
102463,11.8
102464,10.9
102465,17.48
102466,15.49
102467,12.77
102468,18.52
102469,24.05
102470,23.31
102471,28.45
102472,22.69
102473,30.01
102474,36.99
102475,41.53
102476,38.49
102477,38.44
102478,38.51
102479,38.5
102480,45.63
102481,46.0
102482,52.82
102483,52.84
102484,52.84
102485,52.83
102486,52.83
102487,52.83
102488,52.83
102489,52.84
102490,52.84
102491,52.84
102492,52.84
102493,52.84
102494,52.84
102495,52.84
102496,52.84
102497,52.84
102498,52.84
102499,52.84
102500,52.84
102501,52.83
102502,52.77
102503,49.07
102504,45.08
102505,45.05
102506,37.68
102507,37.48
102508,38.42
102509,39.31
102510,38.27
102511,37.66
102512,36.14
102513,29.79
102514,29.44
102515,35.72
102516,36.39
102517,29.64
102518,30.1
102519,27.9
102520,28.59
102521,29.71
102522,18.58
102523,22.96
102524,19.37
102525,15.43
102526,21.25
102527,21.82
102528,18.42
102529,17.64
102530,16.14
102531,14.86
102532,12.17
102533,10.66
102534,10.4
102535,10.36
102536,5.98
102537,5.96
102538,6.87
102539,4.06
102540,3.77
102541,3.79
102542,3.17
102543,2.57
102544,1.59
102545,1.33
102546,3.98
102547,3.54
102548,3.03
102549,0.61
102550,0.47
102551,0.38
102552,0.38
102553,0.4
102554,0.33
102555,0.27
102556,0.26
102557,0.25
102558,0.28
102559,0.25
102560,0.31
102561,0.42
102562,0.36
102563,0.29
102564,0.3
102565,0.33
102566,0.35
102567,0.34
102568,0.3
102569,0.31
102570,0.33
102571,0.32
102572,0.31
102573,0.34
102574,0.34
102575,0.33
102576,0.34
102577,0.34
102578,0.34
102579,0.34
102580,0.34
102581,0.34
102582,0.34
102583,0.34
102584,0.34
102585,0.34
102586,0.34
102587,0.34
102588,0.34
102589,0.34
102590,0.34
102591,0.34
102592,0.33
102593,0.33
102594,0.35
102595,0.34
102596,0.32
102597,0.34
102598,0.35
102599,0.32
102600,0.33
102601,0.34
102602,0.34
102603,0.34
102604,0.34
102605,0.33
102606,0.34
102607,0.34
102608,0.34
102609,0.34
102610,0.34
102611,0.34
102612,0.32
102613,0.34
102614,0.32
102615,0.32
102616,0.32
102617,0.35
102618,0.33
102619,0.34
102620,0.33
102621,0.33
102622,0.33
102623,0.34
102624,0.35
102625,0.35
102626,0.33
102627,0.34
102628,0.34
102629,0.33
102630,0.31
102631,0.32
102632,0.34
102633,0.32
102634,0.34
102635,0.34
102636,0.34
102637,0.34
102638,0.34
102639,0.34
102640,0.34
102641,0.34
102642,0.34
102643,0.34
102644,0.34
102645,0.34
102646,0.34
102647,0.34
102648,0.35
102649,0.34
